,Player,Player_url,Duration_2018,Type_2018,Season,Duration_2019,Type_2019,Duration_2020,Type_2020,Duration_2021,Type_2021,Duration_2022,Type_2022,Duration_2023,Type_2023
1849,Sven Michel,https://www.transfermarkt.com/sven-michel/profil/spieler/186988,,,2019,46.0,"Cold ,",,,81.0,"Torn Muscle Fibre , Intraarticular ligament fissure ,",,,17.0,"Cold , Corona virus ,"
1850,Khiry Shelton,https://www.transfermarkt.com/khiry-shelton/profil/spieler/354609,,,2019,123.0,"Groin Injury , Medial Collateral Ligament Tear , Knee Injury ,",,,,,,,,
1851,Matthijs de Ligt,https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031,,,2019,10.0,"Virus Infection ,",25.0,"Virus Infection , Twisted knee , Adductor problems ,",143.0,"groin strain , Muscle Fatigue , Corona virus , Shoulder Injury ,",7.0,"Adductor problems ,",17.0,"Virus Infection , Twisted knee , Adductor problems , Virus Infection ,"
1852,Leonardo Bonucci,https://www.transfermarkt.com/leonardo-bonucci/profil/spieler/39983,,,2019,20.0,"Tear in the abductor muscle , Leg Injury ,",,,49.0,"Corona virus , Muscular problems , Muscular problems ,",56.0,"Calf Injury , Calf Problems , Muscular problems , Muscular problems ,",143.0,"Tear in the abductor muscle , Leg Injury , Muscle bruise , Flu , Tear in the abductor muscle , Muscular problems , Tear in the abductor muscle , Leg Injury ,"
1853,Daouda Peeters,https://www.transfermarkt.com/daouda-peeters/profil/spieler/365451,,,2019,72.0,"neuropathy ,",9.0,"neuropathy ,",,,,,,
1854,Rodrigo Bentancur,https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362,,,2019,18.0,"Cruciate Ligament Rupture ,",5.0,"Cruciate Ligament Rupture ,",14.0,"Corona virus ,",28.0,"Back trouble , Ankle Injury ,",498.0,"Cruciate Ligament Rupture , Adductor problems , Head Injury , Cruciate Ligament Rupture ,"
1855,Giacomo Vrioni,https://www.transfermarkt.com/giacomo-vrioni/profil/spieler/363178,,,2019,6.0,"Knock ,",,,,,,,,
1856,Alessandro Bastoni,https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853,,,2019,58.0,"Fever , Hamstring Injury ,",3.0,"Fever ,",14.0,"Corona virus , Knock ,",33.0,"Calf Injury , Ankle problems , Abdominal Influenza , Muscle Fatigue , Muscle Fatigue ,",24.0,"Fever , Hamstring Injury , Fever ,"
1857,Dalbert,https://www.transfermarkt.com/dalbert/profil/spieler/312862,,,2019,25.0,"Cruciate Ligament Injury ,",,,,,65.0,"Distortion of the ankle , Knee Injury , Thigh Problems ,",,
1858,Borja Valero,https://www.transfermarkt.com/borja-valero/profil/spieler/40372,,,2019,11.0,"Unknown Injury ,",9.0,"Unknown Injury ,",,,,,,
1859,Matteo Politano,https://www.transfermarkt.com/matteo-politano/profil/spieler/165895,,,2019,57.0,"Bruise ,",19.0,"Bruise ,",,,20.0,"Calf Injury , Quarantine , Corona virus ,",50.0,"Bruise , Distortion of the ankle , Muscle Fatigue , Distortion of the ankle , Calf Problems ,"
1860,Lautaro Martínez,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,,,2019,31.0,"Muscle Fatigue , Corona virus ,",,,,,38.0,"Corona virus , Muscular problems , Muscular problems , Corona virus ,",6.0,"Muscle Fatigue , Muscle Fatigue ,"
1861,Sebastiano Luperto,https://www.transfermarkt.com/sebastiano-luperto/profil/spieler/278531,,,2019,37.0,"Unknown Injury ,",2.0,"Unknown Injury ,",37.0,"Pubalgia , Pubalgia , Hamstring contusion , Muscle Fatigue ,",68.0,"Unknown Injury , Unknown Injury ,",,
1862,Lorenzo Tonelli,https://www.transfermarkt.com/lorenzo-tonelli/profil/spieler/111347,,,2019,10.0,"Cruciate Ligament Injury ,",102.0,"Cruciate Ligament Injury , Unknown Injury , Knee Problems ,",25.0,"Ankle problems , Unknown Injury ,",652.0,"Cruciate Ligament Injury , Unknown Injury , Knee Problems , Cruciate Ligament Injury , Unknown Injury ,",,
1863,Mário Rui,https://www.transfermarkt.com/mario-rui/profil/spieler/87884,,,2019,20.0,"Hamstring Injury , Thigh Problems ,",22.0,"Hamstring Injury , Thigh Problems , Fibula Fracture , Corona virus ,",,,22.0,"Corona virus , Muscle Fatigue , Muscle Fatigue ,",37.0,"Thigh Problems , Fibula Fracture ,"
1864,Allan,https://www.transfermarkt.com/allan/profil/spieler/126422,,,2019,8.0,"Muscle Injury , Groin Injury ,",51.0,"Muscle Injury , Groin Injury , Muscle Fatigue , Muscle Fatigue , Bruised Rib , Knee Problems ,",72.0,"Muscle Injury , Groin Injury ,",,,,
1865,Stanislav Lobotka,https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735,,,2019,38.0,"Biceps femoris muscle injury ,",9.0,"Biceps femoris muscle injury ,",28.0,"Tonsillitis , Flu , Tonsillitis ,",107.0,"Biceps femoris muscle injury , Biceps femoris muscle injury , Quarantine , Dead Leg , Muscle Injury , Biceps femoris muscle injury , Biceps femoris muscle injury , Quarantine ,",,
1866,Piotr Zielinski,https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136,,,2019,10.0,"Calf Problems ,",,,24.0,"Fitness , Corona virus ,",32.0,"Corona virus , Bronchitis , Unknown Injury , Dead Leg ,",1.0,"Calf Problems ,"
1867,Hirving Lozano,https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889,,,2019,90.0,"Knee Injury , Muscular problems , Influenza ,",18.0,"Knee Injury , Muscular problems , Influenza ,",32.0,"Hamstring Injury , Leg Injury ,",130.0,"Shoulder Injury , Shoulder Injury , Corona virus , Toothache , Head Injury ,",,
1868,Dries Mertens,https://www.transfermarkt.com/dries-mertens/profil/spieler/56416,,,2019,3.0,"Twisted knee ,",31.0,"Twisted knee ,",51.0,"Ankle Injury , Ankle Injury , Distortion of the ankle ,",,,,
1869,Asmir Begovic,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,,,2019,13.0,"Thigh Problems ,",,,4.0,"Thigh Problems ,",,,,
1870,Franck Kessié,https://www.transfermarkt.com/franck-kessie/profil/spieler/294808,,,2019,4.0,"Muscle Injury ,",,,,,35.0,"Unknown Injury , Flu , Muscle Injury ,",,
1871,Hakan Calhanoglu,https://www.transfermarkt.com/hakan-calhanoglu/profil/spieler/126414,,,2019,15.0,"Tear in the abductor muscle , Problems with the hip flexor , Muscular problems ,",14.0,"Tear in the abductor muscle , Problems with the hip flexor ,",,,,,,
1872,Lucas Paquetá,https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,,,2019,15.0,"Thigh Problems ,",6.0,"Thigh Problems ,",,,,,35.0,"Foot Injury , Shoulder Injury , Shoulder Injury ,"
1873,Alexis Saelemaekers,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950,,,2019,10.0,"Ruptured intraarticular ligament initiation in knee ,",18.0,"Ruptured intraarticular ligament initiation in knee ,",73.0,"Biceps femoris muscle injury , intestial virus , Distortion of the ankle , Pubitis , Biceps femoris muscle injury ,",,,148.0,"Ruptured intraarticular ligament initiation in knee , Ruptured intraarticular ligament initiation in knee ,"
1874,Zlatan Ibrahimović,https://www.transfermarkt.com/zlatan-ibrahimovi%C4%87/profil/spieler/3455,,,2019,36.0,"Calf Injury , Hamstring Injury , Knee Surgery ,",39.0,"Calf Injury , Hamstring Injury ,",224.0,"Knee Injury , Muscle Fatigue , Tear in the abductor muscle , Calf Injury , Muscle Injury , Corona virus ,",112.0,"Knee Problems , Achilles tendon problems , Knee Problems , Achilles Irritation ,",,
1875,Chris Smalling,https://www.transfermarkt.com/chris-smalling/profil/spieler/103427,,,2019,57.0,"Hamstring Injury , Unknown Injury ,",33.0,"Hamstring Injury , Unknown Injury , Hamstring Injury ,",137.0,"Muscular problems , Knee Problems , Biceps femoris muscle injury , Knee inflammation , Food Poisoning , Sprain ,",79.0,"Unknown Injury , Hamstring Injury , Hamstring Injury ,",27.0,"Hamstring Injury ,"
1876,Juan Jesus,https://www.transfermarkt.com/juan-jesus/profil/spieler/121985,,,2019,24.0,"Bruise ,",30.0,"Bruise , Unknown Injury ,",32.0,"Corona virus ,",2.0,"Knee Problems ,",6.0,"Bruise , Unknown Injury ,"
1877,Mert Cetin,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498,,,2019,22.0,"Facial Injury ,",30.0,"Facial Injury , Distortion of the ankle ,",67.0,"Calf Injury , Muscular problems , Hamstring Injury , Injury to the ankle , Hamstring Injury ,",44.0,"Ligament Injury , Corona virus , Abdominal Influenza ,",,
1878,Davide Santon,https://www.transfermarkt.com/davide-santon/profil/spieler/84344,,,2019,56.0,"Muscle Injury , Muscular problems ,",61.0,"Muscle Injury , Muscular problems , Corona virus ,",190.0,"Muscle Injury , Muscular problems , Corona virus , Biceps femoris muscle injury , Muscle Injury , Muscular problems , Corona virus , Biceps femoris muscle injury ,",,,,
1879,Riccardo Calafiori,https://www.transfermarkt.com/riccardo-calafiori/profil/spieler/502821,,,2019,290.0,"Unknown Injury ,",42.0,"Unknown Injury ,",114.0,"Biceps femoris muscle injury , Biceps femoris muscle injury , Biceps femoris muscle injury , Corona virus ,",,,98.0,"Unknown Injury , Unknown Injury , Muscular problems , Torn Muscle Fibre , Unknown Injury , Unknown Injury , Muscular problems , Torn Muscle Fibre ,"
1880,Amadou Diawara,https://www.transfermarkt.com/amadou-diawara/profil/spieler/355501,,,2019,72.0,"Muscle Injury ,",72.0,"Muscle Injury , Pubalgia ,",78.0,"Pubalgia , tendon irritation , Corona virus , Pubalgia ,",,,,
1881,Gonzalo Villar,https://www.transfermarkt.com/gonzalo-villar/profil/spieler/398163,,,2019,79.0,"Corona virus ,",,,8.0,"Adductor problems ,",47.0,"Corona virus , Knee Injury , Corona virus ,",,
1882,Nicolò Zaniolo,https://www.transfermarkt.com/nicolo-zaniolo/profil/spieler/392085,,,2019,4.0,"groin strain ,",178.0,"groin strain , Depression , Flu ,",287.0,"Corona virus , Cruciate Ligament Rupture ,",63.0,"Unknown Injury , Muscle Fatigue , Problems with the hip flexor , Muscular problems , Unknown Injury , Calf Problems , Knee Injury , Muscle Fatigue , Bruise ,",64.0,"Depression , Flu , Shoulder Injury , Depression , Flu , Shoulder Injury ,"
1883,Edin Dzeko,https://www.transfermarkt.com/edin-dzeko/profil/spieler/28396,,,2019,24.0,"Corona virus ,",13.0,"Corona virus ,",57.0,"Adductor problems , Bruise , Corona virus , Adductor problems , Bruise ,",40.0,"Corona virus , Muscle Fatigue , Corona virus , Muscle Fatigue ,",,
1884,Bartlomiej Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,,,2019,31.0,"Unknown Injury ,",16.0,"Unknown Injury ,",3.0,"Muscular problems ,",88.0,"Fitness , Hamstring Injury ,",,
1885,Nikola Milenkovic,https://www.transfermarkt.com/nikola-milenkovic/profil/spieler/413507,,,2019,2.0,"Flu ,",,,,,,,,
1886,Germán Pezzella,https://www.transfermarkt.com/german-pezzella/profil/spieler/113133,,,2019,40.0,"Muscle Injury , Distortion of the ankle , Corona virus ,",39.0,"Muscle Injury , Distortion of the ankle ,",26.0,"Distortion of the ankle ,",34.0,"Muscle Injury , Muscle Injury ,",,
1887,Jacob Rasmussen,https://www.transfermarkt.com/jacob-rasmussen/profil/spieler/283233,,,2019,9.0,"Muscle Injury ,",,,,,,,,
1888,Lorenzo Venuti,https://www.transfermarkt.com/lorenzo-venuti/profil/spieler/240219,,,2019,4.0,"Shoulder Injury ,",,,,,12.0,"Calf Injury ,",57.0,"Fever , Muscle Injury , Unknown Injury ,"
1889,Gaetano Castrovilli,https://www.transfermarkt.com/gaetano-castrovilli/profil/spieler/303116,,,2019,70.0,"Knee Surgery , Knee Injury ,",31.0,"Knee Surgery , Knee Injury ,",10.0,"Minor Knock , Bruise ,",296.0,"Knee Surgery , Stress response of the bone , Bruise ,",26.0,"Knee Injury , Disrupted Calf Muscle , Knee Injury ,"
1890,Federico Chiesa,https://www.transfermarkt.com/federico-chiesa/profil/spieler/341092,,,2019,15.0,"tendon irritation ,",33.0,"tendon irritation , Knee Problems , Muscle Fatigue ,",21.0,"Hamstring Injury , Muscle Injury ,",314.0,"Cruciate Ligament Rupture , Biceps femoris muscle injury , Muscle Fatigue , Muscle Fatigue , Unknown Injury ,",75.0,"tendon irritation , Knee Problems , Muscle Fatigue , Muscle Fatigue , Muscle Fatigue , Knee Problems , Fitness ,"
1891,Pedro,https://www.transfermarkt.com/pedro/profil/spieler/432895,,,2019,414.0,"Hamstring Injury , Thigh Problems ,",,,,,,,,
1892,Martin Skrtel,https://www.transfermarkt.com/martin-skrtel/profil/spieler/24180,,,2019,21.0,"Herniated Disc , Herniated Disc , Achilles tendon rupture , Unknown Injury ,",,,,,,,,
1893,David Heidenreich,https://www.transfermarkt.com/david-heidenreich/profil/spieler/473887,,,2019,66.0,"Knee Surgery ,",,,,,,,,
1894,Remo Freuler,https://www.transfermarkt.com/remo-freuler/profil/spieler/148252,,,2019,6.0,"Muscular problems ,",,,,,12.0,"Muscular problems ,",,
1895,Musa Barrow,https://www.transfermarkt.com/musa-barrow/profil/spieler/486624,,,2019,19.0,"Strain , Ankle problems ,",,,,,13.0,"Corona virus ,",,
1896,Luis Muriel,https://www.transfermarkt.com/luis-muriel/profil/spieler/119228,,,2019,27.0,"Unknown Injury ,",11.0,"Unknown Injury , Tear in the abductor muscle ,",8.0,"Back trouble ,",17.0,"Knee Injury ,",40.0,"Unknown Injury , Tear in the abductor muscle , Unknown Injury , Tear in the abductor muscle ,"
1897,Gian Marco Ferrari,https://www.transfermarkt.com/gian-marco-ferrari/profil/spieler/277167,,,2019,13.0,"Quarantine ,",50.0,"Quarantine , Distortion of the ankle , Unknown Injury ,",16.0,"Quarantine , Quarantine ,",,,,
1898,Marlon,https://www.transfermarkt.com/marlon/profil/spieler/273236,,,2019,95.0,"Knee Problems , Knee Problems ,",39.0,"Knee Problems , Knee Problems , Unknown Injury ,",,,,,,
1899,Andreaw Gravillon,https://www.transfermarkt.com/andreaw-gravillon/profil/spieler/395083,,,2019,15.0,"Distortion of the ankle ,",,,,,,,,
1900,Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,,,2019,43.0,"Unknown Injury ,",80.0,"Unknown Injury , Corona virus ,",67.0,"Flu , Unknown Injury , Hamstring Injury , Hamstring Injury ,",18.0,"Corona virus ,",12.0,"Unknown Injury , Unknown Injury ,"
1901,Rogério,https://www.transfermarkt.com/rogerio/profil/spieler/401527,,,2019,7.0,"Bruised Ankle ,",108.0,"Bruised Ankle , Ankle problems , Calf Injury ,",40.0,"Ankle problems , Calf Injury ,",20.0,"Bruised Ankle ,",,
1902,Alessandro Tripaldelli,https://www.transfermarkt.com/alessandro-tripaldelli/profil/spieler/357176,,,2019,29.0,"Unknown Injury ,",102.0,"Unknown Injury , Tear in the abductor muscle ,",,,,,,
1903,Giuseppe Aurelio,https://www.transfermarkt.com/giuseppe-aurelio/profil/spieler/457444,,,2019,106.0,"Hamstring Injury ,",,,,,,,,
1904,Jérémie Boga,https://www.transfermarkt.com/jeremie-boga/profil/spieler/216569,,,2019,91.0,"Distortion of the ankle ,",12.0,"Distortion of the ankle ,",93.0,"Unknown Injury , Thigh Problems , Muscular problems , Corona virus ,",100.0,"Knee Problems , Unknown Injury , Fever , Knee Problems , Unknown Injury , Fever ,",108.0,"Distortion of the ankle , Distortion of the ankle ,"
1905,Enrico Brignola,https://www.transfermarkt.com/enrico-brignola/profil/spieler/323147,,,2019,35.0,"Unknown Injury ,",,,,,,,,
1906,Simone Aresti,https://www.transfermarkt.com/simone-aresti/profil/spieler/41912,,,2019,4.0,"Corona virus ,",,,8.0,"Corona virus ,",,,,
1907,Ragnar Klavan,https://www.transfermarkt.com/ragnar-klavan/profil/spieler/26669,,,2019,177.0,"Fitness , Corona virus , Hamstring Injury ,",25.0,"Fitness , Corona virus ,",,,,,,
1908,Nahitan Nández,https://www.transfermarkt.com/nahitan-nandez/profil/spieler/315063,,,2019,18.0,"Thigh Problems ,",13.0,"Thigh Problems ,",22.0,"Thigh Problems , Corona virus ,",,,,
1909,Valter Birsa,https://www.transfermarkt.com/valter-birsa/profil/spieler/26105,,,2019,58.0,"Hand fracture , Foot Injury ,",,,,,,,,
1910,Alberto Cerri,https://www.transfermarkt.com/alberto-cerri/profil/spieler/197751,,,2019,66.0,"Unknown Injury , Corona virus ,",92.0,"Unknown Injury , Corona virus , Hand Injury ,",112.0,"Corona virus , Corona virus ,",,,,
1911,Alberto Paloschi,https://www.transfermarkt.com/alberto-paloschi/profil/spieler/68306,,,2019,2.0,"Calf Problems ,",,,,,,,,
1912,Salvatore Sirigu,https://www.transfermarkt.com/salvatore-sirigu/profil/spieler/25508,,,2019,12.0,"Achilles tendon rupture ,",,,20.0,"Quarantine , Corona virus ,",13.0,"Unknown Injury , Flu ,",135.0,"Achilles tendon rupture , Unknown Injury , Muscle Fatigue , Muscle Fatigue ,"
1913,Koffi Djidji,https://www.transfermarkt.com/koffi-djidji/profil/spieler/183031,,,2019,57.0,"Herniated Disc , Nose surgery , Hamstring Injury ,",,,38.0,"Unknown Injury , Corona virus ,",71.0,"Hamstring Injury , Unknown Injury , Tear in the abductor muscle , Nose surgery ,",15.0,"Nose surgery ,"
1914,Ola Aina,https://www.transfermarkt.com/ola-aina/profil/spieler/236490,,,2019,22.0,"Muscle Injury , Biceps femoris muscle injury , Fitness , Flu ,",,,22.0,"Fitness ,",,,177.0,"Muscle Injury , Biceps femoris muscle injury , Muscle Injury ,"
1915,Lorenzo De Silvestri,https://www.transfermarkt.com/lorenzo-de-silvestri/profil/spieler/33571,,,2019,25.0,"Unknown Injury , Biceps femoris muscle injury ,",38.0,"Unknown Injury , Biceps femoris muscle injury ,",18.0,"Muscular problems , Hamstring Injury ,",54.0,"Biceps femoris muscle injury , Unknown Injury , Thigh Problems ,",36.0,"Unknown Injury ,"
1916,Michel Adopo,https://www.transfermarkt.com/michel-adopo/profil/spieler/564305,,,2019,217.0,"Ankle problems ,",,,,,4.0,"Flu ,",,
1917,Ionut Radu,https://www.transfermarkt.com/ionut-radu/profil/spieler/303657,,,2019,3.0,"Surgery ,",,,19.0,"Corona virus ,",,,133.0,"Surgery , Elbow Injury ,"
1918,Federico Marchetti,https://www.transfermarkt.com/federico-marchetti/profil/spieler/22318,,,2019,28.0,"Unknown Injury ,",,,44.0,"Thigh Problems , Unknown Injury , Corona virus ,",,,,
1919,Cristián Zapata,https://www.transfermarkt.com/cristian-zapata/profil/spieler/34344,,,2019,81.0,"Thigh Problems , Torn muscle bundle ,",62.0,"Thigh Problems , Torn muscle bundle , Torn muscle bundle ,",,,,,,
1920,Marko Pajac,https://www.transfermarkt.com/marko-pajac/profil/spieler/190634,,,2019,19.0,"Knee Surgery ,",52.0,"Knee Surgery , Inflammation ,",,,,,,
1921,Paolo Ghiglione,https://www.transfermarkt.com/paolo-ghiglione/profil/spieler/313477,,,2019,110.0,"Unknown Injury , Unknown Injury , Muscular problems ,",39.0,"Unknown Injury ,",,,55.0,"Unknown Injury , Unknown Injury , Unknown Injury ,",,
1922,Lasse Schöne,https://www.transfermarkt.com/lasse-schone/profil/spieler/34784,,,2019,6.0,"Ankle Injury ,",10.0,"Ankle Injury ,",,,,,,
1923,Francesco Cassata,https://www.transfermarkt.com/francesco-cassata/profil/spieler/301236,,,2019,10.0,"Unknown Injury , Knee Surgery ,",35.0,"Unknown Injury , Knee Surgery ,",180.0,"Hamstring Injury , Muscle Injury , Corona virus ,",,,,
1924,Sinan Gümüs,https://www.transfermarkt.com/sinan-gumus/profil/spieler/196524,,,2019,46.0,"Unknown Injury , Unknown Injury ,",,,,,,,,
1925,Andrea Pinamonti,https://www.transfermarkt.com/andrea-pinamonti/profil/spieler/315865,,,2019,32.0,"Muscular problems , Knee inflammation ,",19.0,"Muscular problems , Knee inflammation ,",122.0,"Ankle problems , Ankle problems ,",100.0,"Knee inflammation , Muscular problems , Knee inflammation , Muscular problems ,",68.0,"Muscular problems , Muscular problems ,"
1926,Andrea Seculin,https://www.transfermarkt.com/andrea-seculin/profil/spieler/85380,,,2019,156.0,"Unknown Injury ,",,,,,,,,
1927,Vasco Regini,https://www.transfermarkt.com/vasco-regini/profil/spieler/72274,,,2019,168.0,"Unknown Injury , Unknown Injury , Cruciate Ligament Rupture ,",,,,,,,,
1928,Morten Thorsby,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524,,,2019,28.0,"Surgery ,",21.0,"Surgery ,",11.0,"Fever , Influenza ,",,,75.0,"Surgery , Ill , Surgery ,"
1929,Mehdi Léris,https://www.transfermarkt.com/mehdi-leris/profil/spieler/348601,,,2019,3.0,"Unknown Injury ,",2.0,"Unknown Injury ,",,,34.0,"Contracture ,",,
