,Player,Player_url,Duration,Type,Season
792,Nicolò Barella,https://www.transfermarkt.com/nicolo-barella/profil/spieler/255942,13,"Unknown Injury , Muscle Fatigue , Unknown Injury ,",2023
793,Davide Frattesi,https://www.transfermarkt.com/davide-frattesi/profil/spieler/394300,9,"Rest , Muscular problems ,",2023
794,Stefano Sensi,https://www.transfermarkt.com/stefano-sensi/profil/spieler/216179,75,"Muscular problems , Fibula Fracture ,",2023
795,Henrikh Mkhitaryan,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,78,"Hamstring Injury , Hamstring Injury , Hamstring Injury , Hamstring Injury ,",2023
796,Juan Cuadrado,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,49,"Flu , Muscle Fatigue , Knee Problems ,",2023
797,Carlos Augusto,https://www.transfermarkt.com/carlos-augusto/profil/spieler/585982,19,"Muscle Fatigue , Ankle problems ,",2023
798,Lautaro Martínez,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,6,"Muscle Fatigue , Muscle Fatigue ,",2023
799,Marcus Thuram,https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,36,"Torn Muscle Fibre , Muscular problems , Knee Problems , Abdominal Influenza , Calf Problems ,",2023
800,Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,111,"Foot Injury , Hip Injury , Sprain , Abdominal Influenza , Back trouble ,",2023
801,Wojciech Szczesny,https://www.transfermarkt.com/wojciech-szczesny/profil/spieler/44058,67,"Chest injury , Distortion of the ankle , Tear in the abductor muscle , Chest injury , Distortion of the ankle ,",2023
802,Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,8,"Flu , Flu ,",2023
803,Bremer,https://www.transfermarkt.com/bremer/profil/spieler/516716,65,"Muscle Injury , Muscle Fatigue , Thigh Problems , Unknown Injury , Muscle Fatigue , Biceps femoris muscle injury ,",2023
804,Danilo,https://www.transfermarkt.com/danilo/profil/spieler/145707,20,"Ankle Injury , Ankle Injury ,",2023
805,Andrea Cambiaso,https://www.transfermarkt.com/andrea-cambiaso/profil/spieler/459658,72,"Muscle Injury , Muscle Injury ,",2023
806,Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,84,"Muscle Fatigue , Biceps femoris muscle injury , Muscular problems , Thigh Problems , Muscle Fatigue , Biceps femoris muscle injury , Muscular problems ,",2023
807,Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,501,"Cruciate Ligament Injury , Muscle Fatigue , Muscle Fatigue , Hamstring Injury , Muscle Fatigue , Cruciate Ligament Injury , Muscle Fatigue , Muscle Fatigue ,",2023
808,Manuel Locatelli,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,44,"Muscle Fatigue , Muscle Fatigue ,",2023
809,Adrien Rabiot,https://www.transfermarkt.com/adrien-rabiot/profil/spieler/182913,26,"Thigh Problems , Cold , Calf Problems , Thigh Problems ,",2023
810,Nicolò Fagioli,https://www.transfermarkt.com/nicolo-fagioli/profil/spieler/432090,99,"Collarbone fracture , Ankle problems , Bruised Foot , Muscular problems ,",2023
811,Weston McKennie,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697,56,"Muscle Injury , Shoulder Injury , Muscle Injury , Shoulder Injury ,",2023
812,Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,364,"Hamstring Injury , Tear in the abductor muscle , Groin Strain , Thigh Muscle Strain , Knee Surgery , Meniscal Injury ,",2023
813,Fabio Miretti,https://www.transfermarkt.com/fabio-miretti/profil/spieler/571607,83,"Adductor problems , Distortion of the ankle , Injury to the ankle , Adductor problems , Distortion of the ankle ,",2023
814,Timothy Weah,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846,92,"Foot Injury , Foot Injury ,",2023
815,Filip Kostić,https://www.transfermarkt.com/filip-kosti%C4%87/profil/spieler/161011,4,"Achilles Irritation ,",2023
816,Federico Chiesa,https://www.transfermarkt.com/federico-chiesa/profil/spieler/341092,75,"tendon irritation , Knee Problems , Muscle Fatigue , Muscle Fatigue , Muscle Fatigue , Knee Problems , Fitness ,",2023
817,Samuel Iling Junior,https://www.transfermarkt.com/samuel-iling-junior/profil/spieler/581672,124,"Bruised Ankle , Bruised Ankle ,",2023
818,Dušan Vlahović,https://www.transfermarkt.com/du-scaron-an-vlahovi%C4%87/profil/spieler/357498,96,"groin strain , Thigh Problems , Distortion of the ankle , Pubalgia , Adductor problems ,",2023
819,Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,26,"Muscular problems , Inflammation ,",2023
820,Arkadiusz Milik,https://www.transfermarkt.com/arkadiusz-milik/profil/spieler/191891,122,"Biceps femoris muscle injury , Biceps femoris muscle injury ,",2023
821,Rui Patrício,https://www.transfermarkt.com/rui-patricio/profil/spieler/45026,8,"Rest , Rest , Rest ,",2023
822,Evan Ndicka,https://www.transfermarkt.com/evan-ndicka/profil/spieler/371149,36,"Muscular problems , Muscular problems ,",2023
823,Diego Llorente,https://www.transfermarkt.com/diego-llorente/profil/spieler/246291,74,"Biceps femoris muscle injury , Adductor problems , Biceps femoris muscle injury , Adductor problems ,",2023
824,Chris Smalling,https://www.transfermarkt.com/chris-smalling/profil/spieler/103427,27,"Hamstring Injury ,",2023
825,Marash Kumbulla,https://www.transfermarkt.com/marash-kumbulla/profil/spieler/371371,370,"Cruciate Ligament Injury , Muscular problems , Thigh Problems , Cruciate Ligament Injury , Muscular problems , Thigh Problems ,",2023
826,Leonardo Spinazzola,https://www.transfermarkt.com/leonardo-spinazzola/profil/spieler/118689,144,"Muscular problems , Thigh Muscle Strain , Biceps femoris muscle injury , Muscular problems , Thigh Muscle Strain , Biceps femoris muscle injury ,",2023
827,Rasmus Kristensen,https://www.transfermarkt.com/rasmus-kristensen/profil/spieler/369684,3,"Knock ,",2023
828,Zeki Celik,https://www.transfermarkt.com/zeki-celik/profil/spieler/251075,62,"Muscular problems , Medial Collateral Ligament Injury , Muscular problems , Medial Collateral Ligament Injury ,",2023
829,Rick Karsdorp,https://www.transfermarkt.com/rick-karsdorp/profil/spieler/205006,236,"Knee Surgery , Nasal Bone Fracture , Mensical Laceration , Minor Knock , Knee Surgery , Nasal Bone Fracture , Mensical Laceration , Minor Knock ,",2023
830,Bryan Cristante,https://www.transfermarkt.com/bryan-cristante/profil/spieler/199248,62,"scaphoid operation , Navicular Bone Fracture , scaphoid operation , Navicular Bone Fracture ,",2023
831,Leandro Paredes,https://www.transfermarkt.com/leandro-paredes/profil/spieler/166237,44,"Unknown Injury , Biceps femoris muscle injury , Unknown Injury , Biceps femoris muscle injury ,",2023
832,Renato Sanches,https://www.transfermarkt.com/renato-sanches/profil/spieler/258027,111,"Adductor problems , Hamstring Injury , Bruise , Muscle Injury , Adductor problems ,",2023
833,Houssem Aouar,https://www.transfermarkt.com/houssem-aouar/profil/spieler/395693,61,"Unknown Injury , Dead Leg , Muscle Injury , Injury to the ankle , Unknown Injury ,",2023
834,Nicola Zalewski,https://www.transfermarkt.com/nicola-zalewski/profil/spieler/550108,21,"Abdominal Influenza , Muscle Fatigue , Distortion of the ankle ,",2023
835,Lorenzo Pellegrini,https://www.transfermarkt.com/lorenzo-pellegrini/profil/spieler/286297,49,"Ankle problems , Contused laceration , Muscle Fatigue , Shin bone bruise , Biceps femoris muscle injury , Muscle Fatigue , Muscular problems , Ankle problems ,",2023
836,Stephan El Shaarawy,https://www.transfermarkt.com/stephan-el-shaarawy/profil/spieler/94529,41,"Biceps femoris muscle injury , Muscular problems ,",2023
837,Paulo Dybala,https://www.transfermarkt.com/paulo-dybala/profil/spieler/206050,86,"Ankle problems , Distortion of the ankle , Adductor problems , Stress response of the bone , Hamstring Injury , Muscular problems , Ankle problems ,",2023
838,Tammy Abraham,https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726,224,"Cruciate Ligament Injury , Shoulder Injury , Eye Injury , Muscular problems , Shoulder Injury ,",2023
839,Romelu Lukaku,https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341,184,"Knee inflammation , Biceps femoris muscle injury , Hamstring Injury , Knee inflammation , Biceps femoris muscle injury , Hamstring Injury ,",2023
840,Sardar Azmoun,https://www.transfermarkt.com/sardar-azmoun/profil/spieler/180337,80,"Torn Muscle Fibre , Torn Muscle Fibre ,",2023
841,Andrea Belotti,https://www.transfermarkt.com/andrea-belotti/profil/spieler/167727,56,"Fractured Rib , Broken wrist , Thigh Problems , Leg Injury ,",2023
842,Juan Musso,https://www.transfermarkt.com/juan-musso/profil/spieler/242359,49,"Distortion of the ankle , Fractured Jaw ,",2023
843,Giorgio Scalvini,https://www.transfermarkt.com/giorgio-scalvini/profil/spieler/571604,21,"Distortion of the ankle , Knee Problems , Knee Problems , Knee Problems ,",2023
844,Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,127,"Bruised Foot , Unknown Injury , Hamstring Injury , Fibula Fracture , Bruised Foot , Unknown Injury , Hamstring Injury ,",2023
845,Sead Kolasinac,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,78,"Adductor problems , Knock , Adductor problems , Knock ,",2023
846,Rafael Tolói,https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441,60,"Unknown Injury , Biceps femoris muscle injury , Unknown Injury , Biceps femoris muscle injury ,",2023
847,José Luis Palomino,https://www.transfermarkt.com/jose-luis-palomino/profil/spieler/125020,144,"Hamstring Injury , Tear in the abductor muscle , Biceps femoris muscle injury ,",2023
848,Teun Koopmeiners,https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518,95,"Biceps femoris muscle injury , Head Injury , Biceps femoris muscle injury ,",2023
849,Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,40,"Muscular problems , Biceps femoris muscle injury , Muscular problems , Biceps femoris muscle injury ,",2023
850,Éderson,https://www.transfermarkt.com/ederson/profil/spieler/607854,16,"Biceps femoris muscle injury ,",2023
851,Davide Zappacosta,https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859,402,"Tear in the abductor muscle , Biceps femoris muscle injury , Muscle Injury , Muscle Injury , Tear in the abductor muscle , Biceps femoris muscle injury , Muscle Injury , Muscle Injury ,",2023
852,Hans Hateboer,https://www.transfermarkt.com/hans-hateboer/profil/spieler/275303,454,"Cruciate Ligament Rupture , Knee Problems , Cruciate Ligament Rupture , Knee Problems ,",2023
853,Emil Holm,https://www.transfermarkt.com/emil-holm/profil/spieler/496745,109,"groin strain , Pubalgia , Unknown Injury ,",2023
854,Nadir Zortea,https://www.transfermarkt.com/nadir-zortea/profil/spieler/392966,17,"Unknown Injury ,",2023
855,Matteo Ruggeri,https://www.transfermarkt.com/matteo-ruggeri/profil/spieler/616631,166,"Muscular problems , Muscular problems ,",2023
856,Charles De Ketelaere,https://www.transfermarkt.com/charles-de-ketelaere/profil/spieler/435772,10,"Muscle Injury ,",2023
857,Mario Pasalic,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,49,"Distortion of the ankle , Distortion of the ankle , Distortion of the ankle ,",2023
858,Aleksey Miranchuk,https://www.transfermarkt.com/aleksey-miranchuk/profil/spieler/255450,60,"Fractured Finger , Tear in the abductor muscle , Biceps femoris muscle injury ,",2023
859,Ademola Lookman,https://www.transfermarkt.com/ademola-lookman/profil/spieler/406040,35,"Biceps femoris muscle injury ,",2023
860,Gianluca Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,254,"Knee Surgery , Meniscal Injury , Knee Injury , Unknown Injury , Knee Surgery ,",2023
861,El Bilal Touré,https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016,61,"Muscle Injury ,",2023
862,Luis Muriel,https://www.transfermarkt.com/luis-muriel/profil/spieler/119228,40,"Unknown Injury , Tear in the abductor muscle , Unknown Injury , Tear in the abductor muscle ,",2023
863,Ivan Provedel,https://www.transfermarkt.com/ivan-provedel/profil/spieler/197929,6,"Fever , Fever ,",2023
864,Luigi Sepe,https://www.transfermarkt.com/luigi-sepe/profil/spieler/99254,48,"Disrupted Calf Muscle ,",2023
865,Nicolò Casale,https://www.transfermarkt.com/nicolo-casale/profil/spieler/389837,14,"Tear in the abductor muscle ,",2023
866,Alessio Romagnoli,https://www.transfermarkt.com/alessio-romagnoli/profil/spieler/197747,34,"Biceps femoris muscle injury , Biceps femoris muscle injury ,",2023
867,Patric,https://www.transfermarkt.com/patric/profil/spieler/126729,54,"Inflamed ligaments of the knee , Knee inflammation , Knee Problems ,",2023
868,Mario Gila,https://www.transfermarkt.com/mario-gila/profil/spieler/618341,30,"Foot Injury , Foot Injury ,",2023
869,Adam Marusic,https://www.transfermarkt.com/adam-marusic/profil/spieler/239802,35,"Inguinal Hernia ,",2023
870,Luca Pellegrini,https://www.transfermarkt.com/luca-pellegrini/profil/spieler/346567,35,"Unknown Injury , Calf Injury , Shoulder Injury , Thigh Problems , Thigh Problems ,",2023
871,Dimitrije Kamenović,https://www.transfermarkt.com/dimitrije-kamenovi%C4%87/profil/spieler/465565,20,"Ill , Muscle Injury ,",2023
872,Elseid Hysaj,https://www.transfermarkt.com/elseid-hysaj/profil/spieler/200056,10,"Ankle Injury , Chest injury ,",2023
873,Nicolò Rovella,https://www.transfermarkt.com/nicolo-rovella/profil/spieler/525704,59,"Distortion of the ankle , Unknown Injury ,",2023
874,Danilo Cataldi,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733,62,"Calf Injury , Calf Injury ,",2023
875,Mattéo Guendouzi,https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830,11,"Injury to the ankle , Knock ,",2023
876,Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,9,"Knee Problems ,",2023
877,Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,36,"Knee Problems , Biceps femoris muscle injury , Knee Problems ,",2023
878,Manuel Lazzari,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401,62,"Calf Injury , Hamstring Injury , Calf Injury ,",2023
879,Daichi Kamada,https://www.transfermarkt.com/daichi-kamada/profil/spieler/356141,4,"Infection ,",2023
880,André Anderson,https://www.transfermarkt.com/andre-anderson/profil/spieler/601577,267,"Pubalgia , Muscular problems ,",2023
881,Mattia Zaccagni,https://www.transfermarkt.com/mattia-zaccagni/profil/spieler/283735,29,"Fever , Calf Injury , Hamstring Injury ,",2023
882,Pedro,https://www.transfermarkt.com/pedro/profil/spieler/65278,26,"Nasal Bone Fracture , Ankle Injury , Ankle Injury ,",2023
883,Cristiano Lombardi,https://www.transfermarkt.com/cristiano-lombardi/profil/spieler/240349,332,"Unknown Injury ,",2023
884,Ciro Immobile,https://www.transfermarkt.com/ciro-immobile/profil/spieler/105521,127,"Traffic Accident , Biceps femoris muscle injury , Hamstring Injury , Hamstring Injury , Biceps femoris muscle injury , Muscular problems , Traffic Accident , Biceps femoris muscle injury , Hamstring Injury , Hamstring Injury , Biceps femoris muscle injury ,",2023
885,Taty Castellanos,https://www.transfermarkt.com/taty-castellanos/profil/spieler/522784,6,"Ankle Injury ,",2023
886,Pietro Terracciano,https://www.transfermarkt.com/pietro-terracciano/profil/spieler/96254,13,"Fever , Knock ,",2023
887,Nikola Milenković,https://www.transfermarkt.com/nikola-milenkovi%C4%87/profil/spieler/413507,33,"Flu , Muscular problems , Adductor problems , Flu ,",2023
888,Yerry Mina,https://www.transfermarkt.com/yerry-mina/profil/spieler/289446,86,"Ankle Injury ,",2023
889,Lucas Martínez Quarta,https://www.transfermarkt.com/lucas-martinez-quarta/profil/spieler/373373,17,"Patella tendon luxation , Unknown Injury ,",2023
890,Luca Ranieri,https://www.transfermarkt.com/luca-ranieri/profil/spieler/346561,8,"Unknown Injury ,",2023
891,Cristiano Biraghi,https://www.transfermarkt.com/cristiano-biraghi/profil/spieler/124555,6,"Flu ,",2023
892,Dodô,https://www.transfermarkt.com/dodo/profil/spieler/401529,20,"Disrupted Calf Muscle ,",2023
893,Niccolò Pierozzi,https://www.transfermarkt.com/niccolo-pierozzi/profil/spieler/534084,34,"Unknown Injury , Muscular problems ,",2023
894,Maxime López,https://www.transfermarkt.com/maxime-lopez/profil/spieler/290862,25,"Knee Injury ,",2023
895,Rolando Mandragora,https://www.transfermarkt.com/rolando-mandragora/profil/spieler/308279,42,"Unknown Injury , Unknown Injury ,",2023
896,Arthur Melo,https://www.transfermarkt.com/arthur-melo/profil/spieler/362842,153,"Surgery , Ankle problems ,",2023
897,Gaetano Castrovilli,https://www.transfermarkt.com/gaetano-castrovilli/profil/spieler/303116,26,"Knee Injury , Disrupted Calf Muscle , Knee Injury ,",2023
898,Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,70,"Unknown Injury , Unknown Injury , Biceps femoris muscle injury , Unknown Injury , Unknown Injury , Biceps femoris muscle injury ,",2023
899,Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,38,"Adductor problems , Muscle Fatigue , Adductor problems , Muscle Fatigue ,",2023
900,Antonin Barak,https://www.transfermarkt.com/antonin-barak/profil/spieler/272261,24,"Flu , Abdominal Influenza , Unknown Injury , Flu , Abdominal Influenza , Unknown Injury ,",2023
901,Riccardo Sottil,https://www.transfermarkt.com/riccardo-sottil/profil/spieler/386455,267,"Unknown Injury , Unknown Injury , Unknown Injury , Herniated Disc , Muscular problems , Unknown Injury ,",2023
902,Josip Brekalo,https://www.transfermarkt.com/josip-brekalo/profil/spieler/293169,13,"Head Injury , Muscular problems ,",2023
903,Nicolás González,https://www.transfermarkt.com/nicolas-gonzalez/profil/spieler/486031,145,"Rest , Biceps femoris muscle injury , Unknown Injury , Unknown Injury , Unknown Injury , Rest , Biceps femoris muscle injury ,",2023
904,Lucas Beltrán,https://www.transfermarkt.com/lucas-beltran/profil/spieler/628366,2,"Dead Leg ,",2023
905,Christian Kouamé,https://www.transfermarkt.com/christian-kouame/profil/spieler/337725,10,"Lumbago , Lumbago ,",2023
906,M'Bala Nzola,https://www.transfermarkt.com/mbala-nzola/profil/spieler/354814,36,"Unknown Injury , Calf Injury ,",2023
907,Perr Schuurs,https://www.transfermarkt.com/perr-schuurs/profil/spieler/418543,41,"Tear in the abductor muscle , Rest , Unknown Injury ,",2023
908,David Zima,https://www.transfermarkt.com/david-zima/profil/spieler/544149,146,"Meniscal Injury , Shoulder Injury ,",2023
909,Ricardo Rodríguez,https://www.transfermarkt.com/ricardo-rodriguez/profil/spieler/86784,10,"Fever , Fever ,",2023
910,Saba Sazonov,https://www.transfermarkt.com/saba-sazonov/profil/spieler/655456,10,"Muscle Injury ,",2023
911,Koffi Djidji,https://www.transfermarkt.com/koffi-djidji/profil/spieler/183031,15,"Nose surgery ,",2023
912,Samuele Ricci,https://www.transfermarkt.com/samuele-ricci/profil/spieler/467992,78,"Calf Injury , Fever , Muscular problems , Calf Injury ,",2023
913,Ivan Ilić,https://www.transfermarkt.com/ivan-ili%C4%87/profil/spieler/470794,74,"Ankle Injury , Knock , Muscular problems , Ankle Injury , Knock ,",2023
914,Karol Linetty,https://www.transfermarkt.com/karol-linetty/profil/spieler/225873,54,"Muscle Injury , Muscle Injury ,",2023
915,Brandon Soppy,https://www.transfermarkt.com/brandon-soppy/profil/spieler/546880,63,"Muscle Injury , intestial virus ,",2023
916,Valentino Lazaro,https://www.transfermarkt.com/valentino-lazaro/profil/spieler/186368,166,"Unknown Injury , Sideband tear in the knee , Unknown Injury , Sideband tear in the knee ,",2023
917,Mërgim Vojvoda,https://www.transfermarkt.com/mergim-vojvoda/profil/spieler/336125,42,"Muscular problems , Muscle Injury ,",2023
918,Nikola Vlašić,https://www.transfermarkt.com/nikola-vla-scaron-i%C4%87/profil/spieler/293200,25,"Hamstring Injury ,",2023
919,Nemanja Radonjić,https://www.transfermarkt.com/nemanja-radonji%C4%87/profil/spieler/245078,69,"Unknown Injury , Muscle Fatigue ,",2023
920,Yann Karamoh,https://www.transfermarkt.com/yann-karamoh/profil/spieler/324804,26,"Calf Injury ,",2023
921,Demba Seck,https://www.transfermarkt.com/demba-seck/profil/spieler/551752,6,"Unknown Injury ,",2023
922,Antonio Sanabria,https://www.transfermarkt.com/antonio-sanabria/profil/spieler/234523,36,"Unknown Injury , Muscle Fatigue , Unknown Injury , Muscle Fatigue ,",2023
923,Duván Zapata,https://www.transfermarkt.com/duvan-zapata/profil/spieler/73794,262,"Leg Injury , Unknown Injury , Hamstring Injury , Hip problems , Bruised Knee , Hamstring Injury , Leg Injury , Unknown Injury , Hamstring Injury ,",2023
924,Pietro Pellegri,https://www.transfermarkt.com/pietro-pellegri/profil/spieler/364133,162,"Adductor problems , Biceps femoris muscle injury , Biceps femoris muscle injury , Unknown Injury , Unknown Injury , Adductor problems , Hamstring Injury , Adductor problems , Biceps femoris muscle injury ,",2023
925,Lukasz Skorupski,https://www.transfermarkt.com/lukasz-skorupski/profil/spieler/80894,12,"Fever , Fever , Fever , Fever ,",2023
926,Nicola Bagnolini,https://www.transfermarkt.com/nicola-bagnolini/profil/spieler/818892,92,"Shoulder Injury ,",2023
927,Sam Beukema,https://www.transfermarkt.com/sam-beukema/profil/spieler/433984,53,"Knee Injury ,",2023
928,Adama Soumaoro,https://www.transfermarkt.com/adama-soumaoro/profil/spieler/126673,316,"Patella rupture , Muscular problems , Bruised Knee , Biceps femoris muscle injury ,",2023
929,Kevin Bonifazi,https://www.transfermarkt.com/kevin-bonifazi/profil/spieler/247377,266,"Lumbago , Knee Injury , Lumbago , Knee Injury ,",2023
930,Riccardo Calafiori,https://www.transfermarkt.com/riccardo-calafiori/profil/spieler/502821,98,"Unknown Injury , Unknown Injury , Muscular problems , Torn Muscle Fibre , Unknown Injury , Unknown Injury , Muscular problems , Torn Muscle Fibre ,",2023
931,Lorenzo De Silvestri,https://www.transfermarkt.com/lorenzo-de-silvestri/profil/spieler/33571,36,"Unknown Injury ,",2023
932,Oussama El Azzouzi,https://www.transfermarkt.com/oussama-el-azzouzi/profil/spieler/531065,20,"Muscle Injury ,",2023
933,Lewis Ferguson,https://www.transfermarkt.com/lewis-ferguson/profil/spieler/428563,70,"Knock , Knock ,",2023
934,Giovanni Fabbian,https://www.transfermarkt.com/giovanni-fabbian/profil/spieler/633668,5,"Unknown Injury ,",2023
935,Jesper Karlsson,https://www.transfermarkt.com/jesper-karlsson/profil/spieler/367992,129,"Thigh Problems , Muscle Injury ,",2023
936,Alexis Saelemaekers,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950,148,"Ruptured intraarticular ligament initiation in knee , Ruptured intraarticular ligament initiation in knee ,",2023
937,Riccardo Orsolini,https://www.transfermarkt.com/riccardo-orsolini/profil/spieler/368482,10,"Muscle Fatigue , Muscle Fatigue ,",2023
938,Dan Ndoye,https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108,19,"Unknown Injury , Unknown Injury ,",2023
939,Joshua Zirkzee,https://www.transfermarkt.com/joshua-zirkzee/profil/spieler/435648,63,"Ankle Injury , Tear in the abductor muscle , Inflammation ,",2023
940,Sydney van Hooijdonk,https://www.transfermarkt.com/sydney-van-hooijdonk/profil/spieler/439292,14,"Thigh Problems , Unknown Injury ,",2023
941,Andrea Consigli,https://www.transfermarkt.com/andrea-consigli/profil/spieler/35865,18,"Knee Problems ,",2023
942,Mattia Viti,https://www.transfermarkt.com/mattia-viti/profil/spieler/493702,40,"Distortion of the ankle ,",2023
943,Martin Erlic,https://www.transfermarkt.com/martin-erlic/profil/spieler/357003,24,"Minor Knock , Minor Knock ,",2023
944,Marcus Pedersen,https://www.transfermarkt.com/marcus-pedersen/profil/spieler/583404,53,"Knock , Groin Injury ,",2023
945,Jeremy Toljan,https://www.transfermarkt.com/jeremy-toljan/profil/spieler/129674,36,"Biceps femoris muscle injury ,",2023
946,Filippo Missori,https://www.transfermarkt.com/filippo-missori/profil/spieler/650993,76,"Unknown Injury , Unknown Injury ,",2023
947,Daniel Boloca,https://www.transfermarkt.com/daniel-boloca/profil/spieler/441515,35,"Unknown Injury ,",2023
948,Armand Laurienté,https://www.transfermarkt.com/armand-lauriente/profil/spieler/579930,40,"Meniscal Injury , Knee Problems ,",2023
949,Emil Konradsen Ceide,https://www.transfermarkt.com/emil-konradsen-ceide/profil/spieler/508371,10,"Unknown Injury ,",2023
950,Domenico Berardi,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,172,"Muscular problems , Adductor problems , Adductor problems , Thigh Problems , Biceps femoris muscle injury , Muscular problems , Adductor problems , Adductor problems ,",2023
951,Andrea Pinamonti,https://www.transfermarkt.com/andrea-pinamonti/profil/spieler/315865,68,"Muscular problems , Muscular problems ,",2023
952,Agustín Álvarez,https://www.transfermarkt.com/agustin-alvarez/profil/spieler/812625,167,"Cruciate Ligament Rupture ,",2023
953,Samuele Mulattieri,https://www.transfermarkt.com/samuele-mulattieri/profil/spieler/457422,93,"Muscular problems , Unknown Injury ,",2023
954,Grégoire Defrel,https://www.transfermarkt.com/gregoire-defrel/profil/spieler/163222,95,"Metatarsal Fracture ,",2023
955,Maduka Okoye,https://www.transfermarkt.com/maduka-okoye/profil/spieler/340353,88,"Shoulder Injury , Shoulder Injury ,",2023
956,Nehuén Pérez,https://www.transfermarkt.com/nehuen-perez/profil/spieler/491693,18,"Muscle Fatigue , Muscle Fatigue ,",2023
957,Jaka Bijol,https://www.transfermarkt.com/jaka-bijol/profil/spieler/371851,22,"Distortion of the ankle , Distortion of the ankle ,",2023
958,Enzo Ebosse,https://www.transfermarkt.com/enzo-ebosse/profil/spieler/342877,418,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2023
959,Adam Masina,https://www.transfermarkt.com/adam-masina/profil/spieler/286949,207,"Adductor problems , Cruciate Ligament Rupture , Adductor problems ,",2023
960,Thomas Kristensen,https://www.transfermarkt.com/thomas-kristensen/profil/spieler/698259,62,"Knee Injury ,",2023
961,Festy Ebosele,https://www.transfermarkt.com/festy-ebosele/profil/spieler/586756,41,"Muscle Injury ,",2023
962,Kingsley Ehizibue,https://www.transfermarkt.com/kingsley-ehizibue/profil/spieler/272812,176,"Cruciate Ligament Rupture ,",2023
963,Sandi Lovrić,https://www.transfermarkt.com/sandi-lovri%C4%87/profil/spieler/268429,12,"Unknown Injury , Unknown Injury ,",2023
964,Roberto Pereyra,https://www.transfermarkt.com/roberto-pereyra/profil/spieler/112302,40,"Muscle Fatigue , Muscle Fatigue ,",2023
965,Martín Payero,https://www.transfermarkt.com/martin-payero/profil/spieler/555820,44,"Adductors avulsion , Tear in the abductor muscle , Flu , Knee Problems ,",2023
966,Simone Pafundi,https://www.transfermarkt.com/simone-pafundi/profil/spieler/876400,24,"Shoulder Injury , Shoulder Injury ,",2023
967,Marley Aké,https://www.transfermarkt.com/marley-ake/profil/spieler/682032,139,"Fibula Fracture ,",2023
968,Florian Thauvin,https://www.transfermarkt.com/florian-thauvin/profil/spieler/184892,82,"Muscle Injury , Muscle Injury ,",2023
969,Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,622,"Knee Surgery , Bruised Knee , Knee Surgery , Bruised Knee ,",2023
970,Brenner,https://www.transfermarkt.com/brenner/profil/spieler/412366,45,"Foot Injury ,",2023
971,Isaac Success,https://www.transfermarkt.com/isaac-success/profil/spieler/295331,82,"Hamstring Injury , Fever , Hamstring Injury , Fever ,",2023
972,Keinan Davis,https://www.transfermarkt.com/keinan-davis/profil/spieler/412660,12,"Hamstring Injury ,",2023
973,Nicola Leali,https://www.transfermarkt.com/nicola-leali/profil/spieler/136111,103,"Ulnar fracture , Broken wrist ,",2023
974,Koni De Winter,https://www.transfermarkt.com/koni-de-winter/profil/spieler/490384,69,"Sideband injury , Biceps femoris muscle injury ,",2023
