,Player,Player_url,Duration,Type,Season
206,Wayne Hennessey,https://www.transfermarkt.com/wayne-hennessey/profil/spieler/45494,10.0,"Bruise ,",2018
207,Vicente Guaita,https://www.transfermarkt.com/vicente-guaita/profil/spieler/64399,8.0,"Hand Injury ,",2018
208,Julián Speroni,https://www.transfermarkt.com/julian-speroni/profil/spieler/12814,62.0,"Knee Injury ,",2018
209,Mamadou Sakho,https://www.transfermarkt.com/mamadou-sakho/profil/spieler/47713,50.0,"Calf Injury ,",2018
210,Scott Dann,https://www.transfermarkt.com/scott-dann/profil/spieler/62688,349.0,"Cruciate Ligament Rupture ,",2018
211,Patrick van Aanholt,https://www.transfermarkt.com/patrick-van-aanholt/profil/spieler/52119,56.0,"Hamstring Injury , Hamstring Injury ,",2018
212,Luka Milivojevic,https://www.transfermarkt.com/luka-milivojevic/profil/spieler/74300,2.0,"Knock ,",2018
213,Cheikhou Kouyaté,https://www.transfermarkt.com/cheikhou-kouyate/profil/spieler/66934,59.0,"Hamstring Injury , Knee Injury ,",2018
214,Jason Puncheon,https://www.transfermarkt.com/jason-puncheon/profil/spieler/47995,239.0,"Cruciate Ligament Rupture ,",2018
215,Jeffrey Schlupp,https://www.transfermarkt.com/jeffrey-schlupp/profil/spieler/157506,56.0,"Knee Injury ,",2018
216,Max Meyer,https://www.transfermarkt.com/max-meyer/profil/spieler/146164,3.0,"Infection ,",2018
217,Jonathan Williams,https://www.transfermarkt.com/jonathan-williams/profil/spieler/170322,134.0,"Shoulder Injury , Shoulder Injury ,",2018
218,Wilfried Zaha,https://www.transfermarkt.com/wilfried-zaha/profil/spieler/145988,118.0,"Knee Injury , Knee Injury ,",2018
219,Bakary Sako,https://www.transfermarkt.com/bakary-sako/profil/spieler/46791,510.0,"Ankle Injury , Calf Injury , Ankle Injury , Calf Injury ,",2018
221,Christian Benteke,https://www.transfermarkt.com/christian-benteke/profil/spieler/50201,55.0,"Medial Collateral Ligament Injury ,",2018
222,Connor Wickham,https://www.transfermarkt.com/connor-wickham/profil/spieler/95435,63.0,"Groin Strain ,",2018
223,Marcus Bettinelli,https://www.transfermarkt.com/marcus-bettinelli/profil/spieler/116648,20.0,"Fitness ,",2018
224,Tim Ream,https://www.transfermarkt.com/tim-ream/profil/spieler/145466,12.0,"Unknown Injury ,",2018
225,Håvard Nordtveit,https://www.transfermarkt.com/havard-nordtveit/profil/spieler/42234,15.0,"Knee Problems ,",2018
227,Kevin McDonald,https://www.transfermarkt.com/kevin-mcdonald/profil/spieler/36529,36.0,"Unknown Injury , Fitness ,",2018
228,Frank Anguissa,https://www.transfermarkt.com/frank-anguissa/profil/spieler/354361,8.0,"Thigh Problems ,",2018
229,Tom Cairney,https://www.transfermarkt.com/tom-cairney/profil/spieler/123275,81.0,"Knee Problems , Knee Problems , Knee Problems , Fitness , Knee Problems ,",2018
230,André Schürrle,https://www.transfermarkt.com/andre-schurrle/profil/spieler/58205,82.0,"Bruise , Knock , Torn Muscle Fibre , Back trouble ,",2018
231,Ryan Babel,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,3.0,"Rest ,",2018
232,Neeskens Kebano,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,18.0,"Knock ,",2018
233,Floyd Ayité,https://www.transfermarkt.com/floyd-ayite/profil/spieler/77974,89.0,"Calf Injury , Calf Injury , Hamstring Injury , Hamstring Injury ,",2018
234,Aleksandar Mitrovic,https://www.transfermarkt.com/aleksandar-mitrovic/profil/spieler/51152,41.0,"Back Injury ,",2018
235,Aboubakar Kamara,https://www.transfermarkt.com/aboubakar-kamara/profil/spieler/290951,16.0,"Thigh Problems ,",2018
236,Rui Fonte,https://www.transfermarkt.com/rui-fonte/profil/spieler/9335,48.0,"Knock , Knock ,",2018
237,Karl Darlow,https://www.transfermarkt.com/karl-darlow/profil/spieler/99397,21.0,"Shoulder Injury ,",2018
238,Rob Elliot,https://www.transfermarkt.com/rob-elliot/profil/spieler/39037,66.0,"Back Injury , Back Injury ,",2018
239,Jamaal Lascelles,https://www.transfermarkt.com/jamaal-lascelles/profil/spieler/183318,28.0,"Ankle Injury ,",2018
240,Fabian Schär,https://www.transfermarkt.com/fabian-schar/profil/spieler/135343,11.0,"Knock , Thigh Muscle Strain ,",2018
241,Florian Lejeune,https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,28.0,"Ankle Injury ,",2018
242,Ciaran Clark,https://www.transfermarkt.com/ciaran-clark/profil/spieler/98240,31.0,"Knee Injury ,",2018
243,Antonio Barreca,https://www.transfermarkt.com/antonio-barreca/profil/spieler/241889,84.0,"Muscle Fatigue , Pubalgia , Unknown Injury , Muscular problems ,",2018
244,Paul Dummett,https://www.transfermarkt.com/paul-dummett/profil/spieler/170321,116.0,"Hamstring Injury ,",2018
245,Achraf Lazaar,https://www.transfermarkt.com/achraf-lazaar/profil/spieler/139173,106.0,"Knee Injury , Knee Injury ,",2018
246,DeAndre Yedlin,https://www.transfermarkt.com/deandre-yedlin/profil/spieler/255916,43.0,"Hamstring Injury ,",2018
247,Sung-yueng Ki,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,19.0,"Calf Strain ,",2018
248,Matt Ritchie,https://www.transfermarkt.com/matt-ritchie/profil/spieler/92469,81.0,"Knee Injury , Groin Injury , Ill , Broken wrist , Thigh Problems ,",2018
249,Christian Atsu,https://www.transfermarkt.com/christian-atsu/profil/spieler/186997,182.0,"Knee Injury , Thigh Muscle Strain , Knee Injury ,",2018
250,Miguel Almirón,https://www.transfermarkt.com/miguel-almiron/profil/spieler/272999,22.0,"Torn muscle bundle ,",2018
251,Dwight Gayle,https://www.transfermarkt.com/dwight-gayle/profil/spieler/196522,15.0,"Cals Sclerosis ,",2018
252,Yoshinori Muto,https://www.transfermarkt.com/yoshinori-muto/profil/spieler/230541,41.0,"Muscular problems , Back trouble , Back trouble ,",2018
253,Craig Cathcart,https://www.transfermarkt.com/craig-cathcart/profil/spieler/59606,211.0,"Knee Injury , Muscle Injury ,",2018
254,Sebastian Prödl,https://www.transfermarkt.com/sebastian-prodl/profil/spieler/37981,78.0,"Hamstring Injury ,",2018
255,Miguel Britos,https://www.transfermarkt.com/miguel-britos/profil/spieler/76799,110.0,"Knock , Bruised Foot ,",2018
256,Tommie Hoban,https://www.transfermarkt.com/tommie-hoban/profil/spieler/183161,314.0,"Cruciate Ligament Surgery ,",2018
257,Daryl Janmaat,https://www.transfermarkt.com/daryl-janmaat/profil/spieler/60744,26.0,"Groin Strain ,",2018
258,Kiko Femenía,https://www.transfermarkt.com/kiko-femenia/profil/spieler/76467,75.0,"Hamstring Injury , Muscle Injury ,",2018
259,Dimitri Foulquier,https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472,36.0,"Hamstring Injury ,",2018
260,Marc Navarro,https://www.transfermarkt.com/marc-navarro/profil/spieler/335245,31.0,"Sprained ankle ,",2018
261,Nathaniel Chalobah,https://www.transfermarkt.com/nathaniel-chalobah/profil/spieler/128900,340.0,"Knee Surgery ,",2018
262,Will Hughes,https://www.transfermarkt.com/will-hughes/profil/spieler/207014,88.0,"Hamstring Injury ,",2018
263,Roberto Pereyra,https://www.transfermarkt.com/roberto-pereyra/profil/spieler/112302,57.0,"tendon irritation , Groin Injury ,",2018
264,Tom Cleverley,https://www.transfermarkt.com/tom-cleverley/profil/spieler/73484,121.0,"Hamstring Injury ,",2018
265,Adalberto Peñaranda,https://www.transfermarkt.com/adalberto-penaranda/profil/spieler/308801,165.0,"Muscle Injury , Leg Injury ,",2018
266,Dodi Lukébakio,https://www.transfermarkt.com/dodi-lukebakio/profil/spieler/303259,20.0,"Sprained ankle ,",2018
267,Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,86.0,"Fractured Foot , Stretched Ligament , Adductor problems ,",2018
268,Cucho Hernández,https://www.transfermarkt.com/cucho-hernandez/profil/spieler/459463,54.0,"Metatarsal Fracture , Sprained ankle ,",2018
269,Troy Deeney,https://www.transfermarkt.com/troy-deeney/profil/spieler/65477,70.0,"Groin Injury ,",2018
270,Isaac Success,https://www.transfermarkt.com/isaac-success/profil/spieler/295331,75.0,"Knee Injury ,",2018
271,Stefano Okaka,https://www.transfermarkt.com/stefano-okaka/profil/spieler/35249,25.0,"Calf Strain ,",2018
272,Mamadou Obbi Oulare,https://www.transfermarkt.com/mamadou-obbi-oulare/profil/spieler/314959,273.0,"Surgery , Thigh muscle rupture , Thigh Problems ,",2018
273,Tom Heaton,https://www.transfermarkt.com/tom-heaton/profil/spieler/34130,202.0,"Shoulder Injury ,",2018
274,James Tarkowski,https://www.transfermarkt.com/james-tarkowski/profil/spieler/173504,96.0,"Knock , Groin Strain ,",2018
275,Ben Mee,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,57.0,"Shinbone injury ,",2018
276,Charlie Taylor,https://www.transfermarkt.com/charlie-taylor/profil/spieler/195633,5.0,"Bruised Rib ,",2018
277,Stephen Ward,https://www.transfermarkt.com/stephen-ward/profil/spieler/34691,60.0,"Knee Injury ,",2018
278,Matthew Lowton,https://www.transfermarkt.com/matthew-lowton/profil/spieler/102258,18.0,"Knock ,",2018
279,Steven Defour,https://www.transfermarkt.com/steven-defour/profil/spieler/33866,159.0,"Cartilage Damage ,",2018
280,Jeff Hendrick,https://www.transfermarkt.com/jeff-hendrick/profil/spieler/148262,58.0,"Thigh Muscle Strain , Thigh Muscle Strain ,",2018
281,Robbie Brady,https://www.transfermarkt.com/robbie-brady/profil/spieler/128229,658.0,"Knee Injury , Knee Injury ,",2018
282,Aaron Lennon,https://www.transfermarkt.com/aaron-lennon/profil/spieler/14221,33.0,"Muscular problems ,",2018
283,Jonathan Walters,https://www.transfermarkt.com/jonathan-walters/profil/spieler/3306,380.0,"Knee Injury , Knee Problems , Knee Injury , Knee Problems ,",2018
284,Chris Wood,https://www.transfermarkt.com/chris-wood/profil/spieler/108725,78.0,"Foot Injury , Knee Injury ,",2018
285,Ashley Barnes,https://www.transfermarkt.com/ashley-barnes/profil/spieler/63200,64.0,"Shoulder Injury ,",2018
286,Nahki Wells,https://www.transfermarkt.com/nahki-wells/profil/spieler/173483,330.0,"Ankle Injury , Ankle Injury , Ankle Injury ,",2018
287,Christian Walton,https://www.transfermarkt.com/christian-walton/profil/spieler/208379,71.0,"Ankle Surgery ,",2018
288,Bernardo,https://www.transfermarkt.com/bernardo/profil/spieler/364258,26.0,"Ill , Fitness , Ankle problems ,",2018
289,Leon Balogun,https://www.transfermarkt.com/leon-balogun/profil/spieler/56100,61.0,"Bruised Rib , Ill , Tear in the abductor muscle , Hand fracture , Cheekbone Fracture ,",2018
290,Martín Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,7.0,"Strain ,",2018
291,Beram Kayal,https://www.transfermarkt.com/beram-kayal/profil/spieler/44741,71.0,"Hairline crack in calfbone ,",2018
292,Alireza Jahanbakhsh,https://www.transfermarkt.com/alireza-jahanbakhsh/profil/spieler/213268,3.0,"Knock , Calf Injury , Groin Injury ,",2018
293,Solly March,https://www.transfermarkt.com/solly-march/profil/spieler/209212,4.0,"Knee Injury ,",2018
294,Jürgen Locadia,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,79.0,"Hamstring Injury , Ankle Injury , Leg Injury ,",2018
295,Florin Andone,https://www.transfermarkt.com/florin-andone/profil/spieler/177065,36.0,"Muscle Injury , Knock , Knock ,",2018
296,Glenn Murray,https://www.transfermarkt.com/glenn-murray/profil/spieler/45693,21.0,"Ankle Injury ,",2018
297,Erik Durm,https://www.transfermarkt.com/erik-durm/profil/spieler/93922,329.0,"Torn ankle ligament , Flesh Wound , Fitness , Hip Injury , Minor Knock ,",2018
298,Jonathan Hogg,https://www.transfermarkt.com/jonathan-hogg/profil/spieler/61573,46.0,"Ankle Injury ,",2018
299,Danny Williams,https://www.transfermarkt.com/danny-williams/profil/spieler/38383,366.0,"Ankle Injury , Hairline crack in the foot , Ankle Injury , Hairline crack in the foot ,",2018
300,Aaron Mooy,https://www.transfermarkt.com/aaron-mooy/profil/spieler/123951,26.0,"Knee Injury ,",2018
301,Philip Billing,https://www.transfermarkt.com/philip-billing/profil/spieler/320411,91.0,"Ankle Surgery ,",2018
303,Alex Pritchard,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,132.0,"Ankle Surgery ,",2018
304,Adama Diakhaby,https://www.transfermarkt.com/adama-diakhaby/profil/spieler/453594,29.0,"Hamstring Injury , Back trouble ,",2018
305,Steve Mounié,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,40.0,"Heel Bone Injury ,",2018
306,Elias Kachunga,https://www.transfermarkt.com/elias-kachunga/profil/spieler/49501,147.0,"Ankle Injury , Ligament Injury , Back Injury ,",2018
307,Collin Quaner,https://www.transfermarkt.com/collin-quaner/profil/spieler/123397,41.0,"Calf Injury ,",2018
308,Greg Cunningham,https://www.transfermarkt.com/greg-cunningham/profil/spieler/114093,260.0,"Knee Surgery , Knee Surgery ,",2018
309,Lee Peltier,https://www.transfermarkt.com/lee-peltier/profil/spieler/38094,27.0,"Ankle problems , Injury to the ankle ,",2018
310,Jazz Richards,https://www.transfermarkt.com/jazz-richards/profil/spieler/120241,275.0,"Injury to the ankle , Ankle Surgery , Injury to the ankle ,",2018
311,Aron Gunnarsson,https://www.transfermarkt.com/aron-gunnarsson/profil/spieler/63821,159.0,"Ankle Surgery , Unknown Injury , Unknown Injury ,",2018
312,Víctor Camarasa,https://www.transfermarkt.com/victor-camarasa/profil/spieler/263856,40.0,"Muscular problems , Muscle Injury ,",2018
313,Joe Ralls,https://www.transfermarkt.com/joe-ralls/profil/spieler/195680,49.0,"Hamstring Injury ,",2018
314,Josh Murphy,https://www.transfermarkt.com/josh-murphy/profil/spieler/199528,20.0,"Fractured Foot ,",2018
315,Kenneth Zohore,https://www.transfermarkt.com/kenneth-zohore/profil/spieler/135213,65.0,"Injury to the ankle ,",2018
316,Danny Ward,https://www.transfermarkt.com/danny-ward/profil/spieler/124172,182.0,"Knee Surgery ,",2018
317,Kevin Trapp,https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672,3.0,"Infection ,",2018
318,Gianluigi Buffon,https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023,52.0,"Hamstring Injury ,",2018
319,Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,17.0,"Muscle Injury , Rest , Rest ,",2018
320,Thilo Kehrer,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,24.0,"Eye Injury , Influenza , Shoulder Injury ,",2018
321,Thiago Silva,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,14.0,"Muscle Injury ,",2018
322,Layvin Kurzawa,https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710,42.0,"Knock , Thigh Problems , Knee Injury , Thigh Problems , Knee Injury ,",2018
323,Juan Bernat,https://www.transfermarkt.com/juan-bernat/profil/spieler/126719,152.0,"Muscular problems , Ankle problems , Muscular problems , Fitness , Syndesmotic ligament tear ,",2018
324,Dani Alves,https://www.transfermarkt.com/dani-alves/profil/spieler/15951,10.0,"Knee Problems ,",2018
325,Lassana Diarra,https://www.transfermarkt.com/lassana-diarra/profil/spieler/23914,15.0,"Thigh Problems ,",2018
326,Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,177.0,"Tear in the abductor muscle , Adductor problems ,",2018
327,Neymar,https://www.transfermarkt.com/neymar/profil/spieler/68290,115.0,"Metatarsal Fracture , Thigh Problems , Knock , Minor Knock , Minor Knock ,",2018
328,Julian Draxler,https://www.transfermarkt.com/julian-draxler/profil/spieler/85148,45.0,"Muscular problems , Knee Problems , Back trouble , Influenza , Influenza , Fitness ,",2018
329,Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,21.0,"Thigh Problems , Hamstring Injury ,",2018
330,Kylian Mbappé,https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,14.0,"Ankle problems , Head Injury , Knee Problems ,",2018
331,Edinson Cavani,https://www.transfermarkt.com/edinson-cavani/profil/spieler/48280,4.0,"Hip problems ,",2018
332,Eric Maxim Choupo-Moting,https://www.transfermarkt.com/eric-maxim-choupo-moting/profil/spieler/45660,106.0,"Groin Strain , Groin Strain ,",2018
333,Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,361.0,"Fitness , Metatarsal Fracture , Metatarsal Fracture ,",2018
334,Sven Ulreich,https://www.transfermarkt.com/sven-ulreich/profil/spieler/40680,75.0,"Adductor problems , Elbow Injury , Adductor problems ,",2018
335,Christian Früchtl,https://www.transfermarkt.com/christian-fruchtl/profil/spieler/336307,144.0,"Torn Ankle Ligament , Syndesmotic ligament tear ,",2018
336,Niklas Süle,https://www.transfermarkt.com/niklas-sule/profil/spieler/166601,3.0,"Muscular problems ,",2018
337,David Alaba,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,80.0,"Muscular problems , Minor Knock , Back Injury , Rest , Back trouble , Thigh Problems , Ankle problems , Ankle Injury , Bruised Hip , Muscular problems , Muscular problems ,",2018
338,Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,44.0,"Rest , Cold , Adductor problems , Ill , Rest , Rest , Capsular rupture in the ankle , Rest , Rest , Gastric problems ,",2018
339,Jérôme Boateng,https://www.transfermarkt.com/jerome-boateng/profil/spieler/26485,181.0,"Hamstring Injury , Minor Knock , Cold , Minor Knock , Abdominal Influenza , Muscular problems , Rest , Hamstring Injury ,",2018
340,Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,17.0,"Minor Knock , Ill ,",2018
341,Lukas Mai,https://www.transfermarkt.com/lukas-mai/profil/spieler/345780,61.0,"Ruptured intraarticular ligament initiation in knee , Ankle problems ,",2018
343,Jonathan Meier,https://www.transfermarkt.com/jonathan-meier/profil/spieler/379989,171.0,"Unknown Injury , Syndesmotic ligament tear ,",2018
344,Rafinha,https://www.transfermarkt.com/rafinha/profil/spieler/33947,4.0,"Knock ,",2018
345,Joshua Kimmich,https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056,7.0,"Bruise , Back trouble , Gastric problems ,",2018
346,Javi Martínez,https://www.transfermarkt.com/javi-martinez/profil/spieler/44017,33.0,"Sprained Ankle , Influenza , Shoulder Injury , Torn Muscle Fibre ,",2018
347,Thiago,https://www.transfermarkt.com/thiago/profil/spieler/60444,127.0,"Strain , Rest , Muscle partial avulsion , Bruised Knee , Torn Collateral Ligament , Pubis bone contusion , Abdominal muscles injury , Calf Injury ,",2018
348,Leon Goretzka,https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084,87.0,"Foot Injury , Foot Injury , Hip problems , Stress response of the bone , Stress response of the bone ,",2018
349,Corentin Tolisso,https://www.transfermarkt.com/corentin-tolisso/profil/spieler/190393,14.0,"Shin bone bruise , Shin bone bruise ,",2018
350,Renato Sanches,https://www.transfermarkt.com/renato-sanches/profil/spieler/258027,302.0,"Hamstring Injury , Thigh Problems , Hamstring Injury , Thigh Problems ,",2018
351,James Rodríguez,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103,86.0,"Calf Injury , Fitness , Calf Problems , Rest , Concussion , Back trouble , Hamstring Injury ,",2018
352,Woo-yeong Jeong,https://www.transfermarkt.com/woo-yeong-jeong/profil/spieler/297583,108.0,"Syndesmotic ligament tear ,",2018
353,Meritan Shabani,https://www.transfermarkt.com/meritan-shabani/profil/spieler/379980,55.0,"Inguinal Hernia ,",2018
354,Kingsley Coman,https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714,103.0,"Syndesmotic ligament tear , Bronchitis , tendon irritation , Minor Knock , Bruised Knee , Muscular problems , Muscular problems ,",2018
